"";"sofifa_id";"short_name";"age";"league_name";"overall";"value_eur";"preferred_foot";"team_position";"pace";"shooting";"passing";"dribbling";"defending";"physic";"BMI";"log_value_eur"
"200";210665;"M. Halstenberg";28;"German 1. Bundesliga";82;19000000;"Left";"Defender";66;66;73;72;81;80;0,0406252873563218;16,7599495371307
"201";216354;"A. Kramarić";29;"German 1. Bundesliga";82;22000000;"Right";"Forward";71;85;73;85;30;71;0,0429164383561644;16,9065530113226
"202";223697;"R. Gosens";25;"Italian Serie A";82;24000000;"Left";"Midfielder";83;74;78;77;77;80;0,0440644736842105;16,9935643883122
"203";242444;"João Félix";20;"Spain Primera Division";81;32000000;"Right";"Forward";81;81;74;83;40;69;0,0468014285714286;17,281246460764
"204";234396;"A. Davies";19;"German 1. Bundesliga";81;22500000;"Left";"Defender";96;67;69;83;76;76;0,0455013888888889;16,9290258671746
"205";234906;"H. Aouar";22;"French Ligue 1";81;26000000;"Right";"Midfielder";76;75;80;84;66;69;0,04375;17,0736070959858
"206";239231;"Cucurella";21;"Spain Primera Division";81;26500000;"Left";"Midfielder";81;67;78;80;73;74;0,0448242424242424;17,0926552909565
"207";241461;"Ferran Torres";20;"English Premier League";81;26500000;"Right";"Defender";82;76;78;80;34;64;0,0439688311688312;17,0926552909565
"208";231943;"Richarlison";23;"English Premier League";81;25500000;"Right";"Forward";83;78;72;81;50;80;0,0461422535211268;17,0541890101287
"209";241852;"M. Diaby";20;"German 1. Bundesliga";81;25000000;"Left";"Midfielder";93;66;74;85;43;53;0,0431343283582089;17,0343863828325
"210";224411;"Gonçalo Guedes";23;"Spain Primera Division";81;24500000;"Right";"Midfielder";87;79;76;81;36;69;0,0471191176470588;17,014183675515
"211";227796;"C. Pulisic";21;"English Premier League";81;24500000;"Right";"Defender";89;70;72;85;37;59;0,045404347826087;17,014183675515
"212";251573;"Renan Lodi";22;"Spain Primera Division";81;21500000;"Left";"Defender";84;67;76;81;75;75;0,0440132352941177;16,8835634930979
"213";236792;"T. Souček";25;"English Premier League";81;21500000;"Right";"Midfielder";65;69;73;73;80;83;0,0428651162790698;16,8835634930979
"214";211591;"M. Dembélé";23;"French Ligue 1";81;23500000;"Right";"Forward";81;79;62;76;30;83;0,0452554054054054;16,9725109791144
"215";213565;"T. Lemar";24;"Spain Primera Division";81;23000000;"Left";"Defender";80;76;81;84;59;62;0,0471629032258064;16,9510047738934
"216";216393;"Y. Tielemans";23;"English Premier League";81;23000000;"Right";"Midfielder";64;78;82;79;69;71;0,0430222222222222;16,9510047738934
"217";220697;"J. Maddison";23;"English Premier League";81;23000000;"Right";"Midfielder";75;76;84;82;54;58;0,0419520547945205;16,9510047738934
"218";220971;"N. Keïta";25;"English Premier League";81;22500000;"Right";"Defender";71;73;76;87;65;66;0,046225;16,9290258671746
"219";223959;"L. Torreira";24;"English Premier League";81;21000000;"Right";"Defender";74;67;75;79;79;74;0,0434215384615385;16,8600329956877
"220";225850;"P. Kimpembe";24;"French Ligue 1";81;21000000;"Left";"Defender";73;39;67;67;82;84;0,04465125;16,8600329956877
"221";226851;"B. Pavard";24;"German 1. Bundesliga";81;20500000;"Right";"Defender";69;53;73;71;81;76;0,045521052631579;16,8359354441086
"222";229984;"B. Chilwell";23;"English Premier League";81;20500000;"Left";"Defender";76;52;74;78;77;75;0,0411480519480519;16,8359354441086
"223";233419;"Raphinha";23;"French Ligue 1";81;23000000;"Left";"Forward";91;75;74;83;49;71;0,0455529411764706;16,9510047738934
"224";204884;"B. Mendy";25;"English Premier League";81;19500000;"Left";"Defender";80;54;77;77;77;77;0,0402647058823529;16,785925023534
"225";205175;"A. Milik";26;"Italian Serie A";81;22500000;"Left";"Defender";68;85;64;76;39;73;0,0443538461538462;16,9290258671746
"226";210455;"Jonny";26;"English Premier League";81;19500000;"Right";"Defender";77;53;71;76;79;70;0,0412857142857143;16,785925023534
"227";215330;"J. Correa";25;"Italian Serie A";81;22500000;"Right";"Forward";84;75;77;86;39;69;0,0459012987012987;16,9290258671746
"228";216201;"Iñaki Williams";26;"Spain Primera Division";81;22500000;"Right";"Forward";94;79;72;78;39;81;0,0437924050632911;16,9290258671746
"229";220793;"D. Sánchez";24;"English Premier League";81;20000000;"Right";"Defender";74;45;56;65;82;81;0,0442645569620253;16,8112428315183
"230";205452;"A. Rüdiger";27;"English Premier League";81;18500000;"Right";"Defender";70;43;67;63;82;80;0,0424705882352941;16,7332812900486
"231";205693;"S. Haller";26;"English Premier League";81;22000000;"Right";"Defender";70;80;62;75;51;82;0,0440243902439024;16,9065530113226
"232";205988;"L. Shaw";24;"English Premier League";81;19000000;"Left";"Defender";78;53;74;78;80;78;0,0436813333333333;16,7599495371307
"233";209297;"Fred";27;"English Premier League";81;19000000;"Left";"Defender";79;71;79;83;75;70;0,0460661290322581;16,7599495371307
"234";200454;"Paco Alcácer";26;"Spain Primera Division";81;21000000;"Right";"Forward";78;84;67;80;35;62;0,0425347222222222;16,8600329956877
"235";204639;"S. Savić";29;"Spain Primera Division";81;17000000;"Right";"Defender";61;35;54;56;84;72;0,0431716049382716;16,6487239020205
"236";210008;"A. Rabiot";25;"Italian Serie A";81;21000000;"Left";"Midfielder";72;74;78;79;77;79;0,04608;16,8600329956877
"237";235374;"M. Lazzari";26;"Italian Serie A";81;21000000;"Right";"Midfielder";89;62;77;82;54;63;0,0451880597014925;16,8600329956877
"238";156519;"H. Herrera";30;"Spain Primera Division";81;16500000;"Right";"Defender";71;75;75;76;78;83;0,04278125;16,6188709388708
"239";156616;"F. Ribéry";37;"Italian Serie A";81;6500000;"Right";"Forward";74;74;82;86;30;53;0,0401388888888889;15,6873127348659
"240";177458;"S. Bender";31;"German 1. Bundesliga";81;13000000;"Right";"Defender";66;52;63;60;84;77;0,0427111111111111;16,3804599154258
"241";177610;"Javi Martínez";31;"German 1. Bundesliga";81;13500000;"Right";"Defender";37;55;69;63;84;80;0,0428651162790698;16,4182002434087
"242";179846;"S. Khedira";33;"Italian Serie A";81;10500000;"Right";"Forward";45;74;77;77;79;78;0,03969;16,1668858151278
"243";183574;"M. Kruse";32;"German 1. Bundesliga";81;14000000;"Left";"Forward";66;81;81;82;45;70;0,0426315789473684;16,4545678875795
"244";192638;"Marcos Alonso";29;"English Premier League";81;14500000;"Left";"Defender";65;75;78;77;77;79;0,0415811764705882;16,4896592073908
"245";193082;"J. Cuadrado";32;"Italian Serie A";81;11000000;"Right";"Midfielder";89;72;78;88;72;64;0,0445013888888889;16,2134058307626
"246";193283;"T. Delaney";28;"German 1. Bundesliga";81;16000000;"Left";"Defender";77;73;73;74;82;82;0,0419291139240506;16,5880992802041
"247";193348;"X. Shaqiri";28;"English Premier League";81;18000000;"Left";"Forward";78;77;80;83;46;67;0,0396680555555556;16,7058823158604
"248";195365;"K. Kampl";29;"German 1. Bundesliga";81;17000000;"Right";"Defender";69;67;80;85;63;62;0,0480060606060606;16,6487239020205
"249";198950;"Pablo Sarabia";28;"French Ligue 1";81;18000000;"Left";"Defender";73;76;82;83;57;57;0,0432514285714286;16,7058823158604
"250";200610;"K. Volland";27;"French Ligue 1";81;19000000;"Left";"Defender";73;84;79;79;41;84;0,0376952941176471;16,7599495371307
"251";201417;"M. Doherty";28;"English Premier League";81;15000000;"Right";"Defender";72;64;73;75;76;79;0,0380735632183908;16,5235607590665
"252";201995;"Felipe Anderson";27;"English Premier League";81;18500000;"Right";"Defender";89;75;78;86;55;60;0,04375;16,7332812900486
"253";202371;"T. Meunier";28;"German 1. Bundesliga";81;15000000;"Right";"Midfielder";77;73;76;74;77;84;0,0440243902439024;16,5235607590665
"254";202651;"Suso";26;"Spain Primera Division";81;19000000;"Left";"Forward";76;75;82;86;33;53;0,0442514285714286;16,7599495371307
"255";203551;"A. Florenzi";29;"French Ligue 1";81;14500000;"Right";"Defender";81;77;76;79;77;73;0,0446701492537313;16,4896592073908
"256";204259;"S. Arias";28;"Spain Primera Division";81;15000000;"Right";"Defender";81;53;70;76;77;78;0,0440055555555556;16,5235607590665
"257";208461;"M. de Roon";29;"Italian Serie A";81;15000000;"Right";"Midfielder";64;68;72;72;82;80;0,0450328947368421;16,5235607590665
"258";216189;"Capa";28;"Spain Primera Division";81;15000000;"Right";"Defender";83;65;77;79;75;88;0,0408333333333333;16,5235607590665
"259";216409;"M. Politano";26;"Italian Serie A";81;19000000;"Left";"Forward";83;77;78;84;42;55;0,0436432835820895;16,7599495371307
"260";223689;"W. Weghorst";27;"German 1. Bundesliga";81;19000000;"Right";"Forward";65;82;59;69;39;85;0,0462011904761905;16,7599495371307
"261";238794;"Vinícius Jr.";19;"Spain Primera Division";80;27500000;"Right";"Defender";95;69;71;87;29;66;0,0424328767123288;17,1296965626368
"262";224232;"N. Barella";23;"Italian Serie A";80;20500000;"Right";"Midfielder";78;67;79;82;74;72;0,0450367647058824;16,8359354441086
"263";226166;"N. Mukiele";22;"German 1. Bundesliga";80;18500000;"Right";"Defender";83;42;69;72;80;77;0,0416297619047619;16,7332812900486
"264";233064;"M. Mount";21;"English Premier League";80;21000000;"Right";"Midfielder";74;77;79;80;48;61;0,0452628571428571;16,8600329956877
"265";235569;"T. Ndombele";23;"English Premier League";80;20500000;"Right";"Defender";74;66;80;87;69;72;0,0431065789473684;16,8359354441086
"266";240130;"Éder Militão";22;"Spain Primera Division";80;19000000;"Right";"Defender";78;50;66;71;81;81;0,0443538461538462;16,7599495371307
"267";216388;"A. Saint-Maximin";23;"English Premier League";80;20500000;"Right";"Forward";93;70;72;88;25;63;0,0446701492537313;16,8359354441086
"268";224458;"Diogo Jota";23;"English Premier League";80;20500000;"Right";"Defender";83;77;71;84;53;77;0,0434027397260274;16,8359354441086
"269";225193;"Merino";24;"Spain Primera Division";80;20000000;"Left";"Midfielder";70;76;78;82;77;78;0,0430373493975904;16,8112428315183
"270";228093;"M. Thuram";22;"German 1. Bundesliga";80;20500000;"Right";"Midfielder";84;80;70;80;48;77;0,0423724137931034;16,8359354441086
"271";232411;"C. Nkunku";22;"German 1. Bundesliga";80;20500000;"Right";"Midfielder";78;74;80;85;69;65;0,0445013888888889;16,8359354441086
"272";203747;"Héctor Bellerín";25;"English Premier League";80;17500000;"Right";"Defender";85;51;70;77;76;65;0,0428162162162162;16,6777114388937
"273";220651;"Angeliño";23;"German 1. Bundesliga";80;17500000;"Left";"Defender";73;66;80;81;75;72;0,0443840579710145;16,6777114388937
"274";222331;"L. Klostermann";24;"German 1. Bundesliga";80;18000000;"Right";"Defender";84;51;66;71;82;77;0,0397375;16,7058823158604
"275";222509;"Dani Ceballos";23;"English Premier League";80;19500000;"Right";"Midfielder";69;70;79;83;69;70;0,0471191176470588;16,785925023534
"276";227813;"O. Zinchenko";23;"English Premier League";80;17500000;"Left";"Defender";73;66;81;80;77;69;0,0478515625;16,6777114388937
"277";229906;"L. Bailey";22;"German 1. Bundesliga";80;20000000;"Left";"Defender";94;76;73;83;33;64;0,0401063291139241;16,8112428315183
"278";232119;"C. Söyüncü";24;"English Premier League";80;18000000;"Right";"Defender";69;46;60;67;80;80;0,0417378048780488;16,7058823158604
"279";232432;"L. Jović";22;"Spain Primera Division";80;20000000;"Right";"Defender";75;81;68;80;29;74;0,0389694117647059;16,8112428315183
"280";232656;"T. Hernández";22;"Italian Serie A";80;17500000;"Left";"Defender";92;67;73;77;74;77;0,0412878048780488;16,6777114388937
"281";232665;"M. Arambarri";24;"Spain Primera Division";80;18000000;"Right";"Midfielder";52;58;71;72;78;76;0,0413851351351351;16,7058823158604
"282";239207;"M. Gómez";23;"Spain Primera Division";80;20000000;"Right";"Forward";68;81;68;73;32;82;0,0411857142857143;16,8112428315183
"283";213648;"P. Højbjerg";24;"English Premier League";80;17500000;"Right";"Midfielder";61;70;76;75;77;80;0,0407440476190476;16,6777114388937
"284";221660;"V. Lindelöf";25;"English Premier League";80;17000000;"Right";"Defender";64;50;72;72;81;77;0,04371125;16,6487239020205
"285";203574;"J. Stones";26;"English Premier League";80;16500000;"Right";"Defender";68;36;69;71;82;77;0,0504914285714286;16,6188709388708
"286";204311;"K. Zouma";25;"English Premier League";80;16500000;"Right";"Defender";67;51;61;56;80;84;0,038;16,6188709388708
"287";206517;"J. Grealish";24;"English Premier League";80;19000000;"Right";"Forward";76;74;80;84;46;61;0,0476470588235294;16,7599495371307
"288";208330;"A. Januzaj";25;"Spain Primera Division";80;18500000;"Left";"Defender";78;75;78;83;30;58;0,045521052631579;16,7332812900486
"289";208596;"A. Belotti";26;"Italian Serie A";80;18500000;"Right";"Forward";76;81;57;77;41;81;0,0455013888888889;16,7332812900486
"290";210406;"P. Zieliński";26;"Italian Serie A";80;18000000;"Right";"Midfielder";79;72;81;83;70;60;0,0432;16,7058823158604
"291";211320;"D. Rugani";25;"Italian Serie A";80;16500000;"Right";"Defender";61;39;55;64;84;72;0,0429761904761905;16,6188709388708
"292";219683;"C. Tolisso";25;"German 1. Bundesliga";80;18500000;"Right";"Defender";72;77;78;78;76;77;0,0404456790123457;16,7332812900486
"293";221992;"H. Lozano";24;"Italian Serie A";80;19000000;"Right";"Defender";93;75;71;81;41;64;0,04375;16,7599495371307
"294";223874;"V. Rongier";25;"French Ligue 1";80;18500000;"Right";"Midfielder";61;73;76;80;75;63;0,0422628571428571;16,7332812900486
"295";227055;"Gelson Martins";25;"French Ligue 1";80;18500000;"Right";"Forward";94;71;72;86;51;61;0,0404445945945946;16,7332812900486
"296";227950;"Yeray";25;"Spain Primera Division";80;16500000;"Right";"Defender";68;49;58;61;82;76;0,0429346153846154;16,6188709388708
"297";229668;"Mario Hermoso";25;"Spain Primera Division";80;16500000;"Left";"Defender";75;49;72;71;80;79;0,0451413333333333;16,6188709388708
"298";201922;"M. Hinteregger";27;"German 1. Bundesliga";80;15500000;"Left";"Defender";71;70;65;60;81;82;0,042190243902439;16,5563505818895
"299";212404;"F. Bernardeschi";26;"Italian Serie A";80;18000000;"Left";"Defender";80;75;80;84;60;65;0,044448051948052;16,7058823158604
"300";199503;"G. Xhaka";27;"English Premier League";80;15000000;"Left";"Midfielder";52;65;80;69;70;80;0,04278125;16,5235607590665
"301";199823;"Campaña";27;"Spain Primera Division";80;16500000;"Right";"Midfielder";63;73;82;80;70;72;0,0457728571428571;16,6188709388708
"302";200536;"N. Schulz";27;"German 1. Bundesliga";80;14500000;"Left";"Defender";87;51;74;75;73;75;0,0394710843373494;16,4896592073908
"303";202166;"J. Draxler";26;"French Ligue 1";80;17500000;"Right";"Defender";75;76;80;82;55;63;0,0454142857142857;16,6777114388937
"304";202562;"J. Roussillon";27;"German 1. Bundesliga";80;14500000;"Left";"Defender";88;65;74;80;76;76;0,03828125;16,4896592073908
"305";202695;"J. Tarkowski";27;"English Premier League";80;15000000;"Right";"Defender";59;45;67;63;81;79;0,0422530864197531;16,5235607590665
"306";204525;"Iñigo Martínez";29;"Spain Primera Division";80;14000000;"Left";"Defender";71;56;64;62;81;80;0,0430181818181818;16,4545678875795
"307";205923;"B. Davies";27;"English Premier League";80;14500000;"Left";"Defender";73;58;75;75;78;74;0,0435842105263158;16,4896592073908
"308";206467;"A. Plea";27;"German 1. Bundesliga";80;17500000;"Right";"Forward";73;83;77;79;39;74;0,0414696202531646;16,6777114388937
"309";210935;"D. Berardi";25;"Italian Serie A";80;17500000;"Left";"Midfielder";78;80;79;82;36;68;0,0465125;16,6777114388937
"310";211748;"K. Demirbay";26;"German 1. Bundesliga";80;17000000;"Left";"Midfielder";65;74;80;84;64;70;0,0452554054054054;16,6487239020205
"311";212814;"João Mário";27;"Italian Serie A";80;16500000;"Right";"Forward";69;69;80;83;64;67;0,0438917808219178;16,6188709388708
"312";45186;"Joaquín";38;"Spain Primera Division";80;5000000;"Right";"Midfielder";69;79;83;80;44;57;0,0427213333333333;15,4249484703984
"313";138412;"J. Milner";34;"English Premier League";80;7000000;"Right";"Defender";58;70;82;77;77;77;0,04375;15,7614207070196
"314";159261;"F. Quagliarella";37;"Italian Serie A";80;5500000;"Right";"Forward";64;85;75;80;30;63;0,0410126582278481;15,5202586502027
"315";169588;"J. Evans";32;"English Premier League";80;9500000;"Right";"Defender";57;32;61;54;82;75;0,0459012987012987;16,0668023565708
"316";170368;"E. Lamela";28;"English Premier League";80;15000000;"Left";"Defender";75;78;80;83;55;71;0,04232;16,5235607590665
"317";171579;"Raúl García";33;"Spain Primera Division";80;9500000;"Right";"Forward";46;83;81;78;72;83;0,0407903614457831;16,0668023565708
"318";172522;"D. Wass";31;"Spain Primera Division";80;10500000;"Right";"Defender";75;77;80;77;77;76;0,0442716216216216;16,1668858151278
"319";173771;"L. Piszczek";35;"German 1. Bundesliga";80;4500000;"Right";"Defender";72;68;74;72;81;78;0,0428556962025316;15,3195879547405
"320";177604;"Nacho Monreal";34;"Spain Primera Division";80;5000000;"Left";"Defender";67;61;72;74;80;68;0,0420779220779221;15,4249484703984
"321";178372;"B. Ivanović";36;"English Premier League";80;3000000;"Right";"Defender";62;61;68;61;81;83;0,0376098901098901;14,9141228466324
"322";179645;"S. Kjær";31;"Italian Serie A";80;11000000;"Right";"Defender";61;55;64;55;81;75;0,0444890243902439;16,2134058307626
"323";179844;"Diego Costa";31;"Spain Primera Division";80;13500000;"Right";"Defender";73;79;65;74;48;86;0,0425831325301205;16,4182002434087
"324";179944;"David Luiz";33;"English Premier League";80;7000000;"Right";"Defender";60;65;74;71;79;77;0,0415360465116279;15,7614207070196
"325";184941;"A. Sánchez";31;"Italian Serie A";80;13000000;"Right";"Defender";79;78;77;85;44;70;0,0455225806451613;16,3804599154258
"326";187072;"L. Stindl";31;"German 1. Bundesliga";80;13000000;"Right";"Midfielder";59;82;78;79;59;72;0,04095125;16,3804599154258
"327";188829;"N. Nkoulou";30;"Italian Serie A";80;12000000;"Right";"Defender";70;44;64;70;82;73;0,0439688311688312;16,3004172077523
"328";189125;"G. Bonaventura";30;"Italian Serie A";80;13500000;"Right";"Midfielder";72;77;82;82;72;67;0,0436813333333333;16,4182002434087
"329";189271;"F. Coquelin";29;"Spain Primera Division";80;14000000;"Right";"Midfielder";71;67;76;80;79;81;0,0418594594594595;16,4545678875795
"330";189505;"Pedro";32;"Italian Serie A";80;11500000;"Right";"Defender";73;76;76;81;43;50;0,0426283582089552;16,2578575933335
"331";189805;"L. de Jong";29;"Spain Primera Division";80;15000000;"Right";"Forward";55;78;70;69;50;76;0,0410976744186047;16,5235607590665
"332";190584;"Illarramendi";30;"Spain Primera Division";80;12000000;"Right";"Defender";52;71;78;78;77;69;0,0432986486486487;16,3004172077523
